=== Final Excel.xlsx ===
Sheets: ['Summary', 'Lights and Motorcycles', 'Heavy', 'Pedestrians', 'Bicycles on Crosswalk', 'Total Volume Class Breakdown', 'AM Peak Class Breakdown', 'PM Peak Class Breakdown']

--- Sheet: Summary (rows=13, cols=2) ---
Study Name | 1 - US 301 ALT & SE 53RD ST
Project | 26-017 US 301 South of Starke Traffic Counts
Project Code | 26-017
Legs and Movements | All Processed Legs & Movements
Bin Size | 15 minutes
Time Zone | America/New_York
Start Time | 2026-01-28 06:30:00
End Time | 2026-01-28 18:30:00
Location | US 301 ALT & SE 53RD ST
Latitude and Longitude | 29.91393544 , -82.13417409
 | 
AM Peak | 07:30 AM - 08:30 AM (0.958)
PM Peak (Overall Peak Hour) | 04:30 PM - 05:30 PM (0.993)

--- Sheet: Lights and Motorcycles (rows=35, cols=19) ---
Leg | US 301 |  |  |  |  |  | SE 53RD ST |  |  |  |  |  | US 301 |  |  |  |  | 
Direction | Southbound |  |  |  |  |  | Westbound |  |  |  |  |  | Northbound |  |  |  |  | 
Start Time | Right | Thru | Left | U-Turn | Peds CW | Peds CCW | Right | Thru | Left | U-Turn | Peds CW | Peds CCW | Right | Thru | Left | U-Turn | Peds CW | Peds CCW
2026-01-28 08:45:00 | 0 | 226 | 0 | 0 | 226 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 221 | 0 | 0 | 221 | 0 | 0 | 447
2026-01-28 09:00:00 | 0 | 206 | 0 | 0 | 206 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2 | 204 | 0 | 0 | 206 | 0 | 0 | 412
2026-01-28 09:15:00 | 0 | 222 | 0 | 0 | 222 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 198 | 0 | 0 | 199 | 0 | 0 | 421
2026-01-28 09:30:00 | 0 | 222 | 0 | 0 | 222 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2 | 195 | 0 | 0 | 197 | 0 | 0 | 419
2026-01-28 09:45:00 | 0 | 216 | 0 | 0 | 216 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 232 | 0 | 0 | 233 | 0 | 0 | 449
2026-01-28 10:00:00 | 0 | 232 | 0 | 0 | 232 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 185 | 0 | 0 | 185 | 0 | 0 | 417
2026-01-28 10:15:00 | 0 | 216 | 0 | 0 | 216 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 228 | 0 | 0 | 229 | 0 | 0 | 445
2026-01-28 14:30:00 | 0 | 250 | 0 | 0 | 250 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 4 | 307 | 0 | 0 | 311 | 0 | 0 | 561
2026-01-28 14:45:00 | 0 | 237 | 0 | 0 | 237 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 4 | 261 | 0 | 0 | 265 | 0 | 0 | 502
2026-01-28 15:00:00 | 0 | 253 | 0 | 0 | 253 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 250 | 0 | 0 | 251 | 0 | 0 | 504
2026-01-28 15:15:00 | 0 | 226 | 0 | 0 | 226 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 5 | 251 | 0 | 0 | 256 | 0 | 0 | 482
2026-01-28 15:30:00 | 0 | 255 | 0 | 0 | 255 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 254 | 0 | 0 | 255 | 0 | 0 | 510
2026-01-28 15:45:00 | 0 | 264 | 0 | 0 | 264 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 287 | 0 | 0 | 287 | 0 | 0 | 551
2026-01-28 16:00:00 | 0 | 276 | 0 | 0 | 276 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 3 | 275 | 0 | 0 | 278 | 0 | 0 | 554
2026-01-28 16:15:00 | 0 | 241 | 0 | 0 | 241 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2 | 275 | 0 | 0 | 277 | 0 | 0 | 518
2026-01-28 16:30:00 | 0 | 282 | 0 | 0 | 282 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2 | 279 | 0 | 0 | 281 | 0 | 0 | 563
2026-01-28 16:45:00 | 0 | 222 | 0 | 0 | 222 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 333 | 0 | 0 | 334 | 0 | 0 | 556
2026-01-28 17:00:00 | 0 | 251 | 0 | 0 | 251 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2 | 307 | 0 | 0 | 309 | 0 | 0 | 560
2026-01-28 17:15:00 | 0 | 252 | 0 | 0 | 252 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 304 | 0 | 0 | 305 | 0 | 0 | 557
2026-01-28 17:30:00 | 0 | 229 | 0 | 0 | 229 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 291 | 0 | 0 | 291 | 0 | 0 | 520
2026-01-28 17:45:00 | 0 | 238 | 0 | 0 | 238 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 278 | 0 | 0 | 278 | 0 | 0 | 517
2026-01-28 18:00:00 | 0 | 213 | 0 | 0 | 213 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 252 | 0 | 0 | 253 | 0 | 0 | 466
2026-01-28 18:15:00 | 0 | 202 | 0 | 0 | 202 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 175 | 0 | 0 | 176 | 0 | 0 | 378
Grand Total | 0 | 7461 | 0 | 0 | 7461 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 0 | 0 | 42 | 7624 | 0 | 0 | 7666 | 0 | 0 | 15128
% Approach | 0 | 1 | 0 | 0 |  |  |  | 1 | 0 | 0 | 0 |  |  |  | 0.00547873728150274 | 0.9945212627184973 | 0 | 0 |  |  |  | 
% Total | 0 | 0.4931914331041777 | 0 | 0 | 0.4931914331041777 |  |  | 6.610259122157589e-05 | 0 | 0 | 0 | 6.610259122157589e-05 |  |  | 0.002776308831306187 | 0.5039661554732946 | 0 | 0 | 0.5067424643046008 |  |  | 
Lights and Motorcycles | 0 | 6161 | 0 | 0 | 6161 |  |  | 1 | 0 | 0 | 0 | 1 |  |  | 40 | 6242 | 0 | 0 | 6282 |  |  | 12444
% Lights and Motorcycles | 0 | 0.8257606219005496 | 0 | 0 | 0.8257606219005496 |  |  | 1 | 0 | 0 | 0 | 1 |  |  | 0.9523809523809523 | 0.8187303252885625 | 0 | 0 | 0.8194625619619097 |  |  | 0.8225806451612904
Heavy | 0 | 1300 | 0 | 0 | 1300 |  |  | 0 | 0 | 0 | 0 | 0 |  |  | 2 | 1382 | 0 | 0 | 1384 |  |  | 2684
% Heavy | 0 | 0.1742393780994505 | 0 | 0 | 0.1742393780994505 |  |  | 0 | 0 | 0 | 0 | 0 |  |  | 0.04761904761904762 | 0.1812696747114376 | 0 | 0 | 0.1805374380380903 |  |  | 0.1774193548387097
Pedestrians |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 | 
% Pedestrians |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 | 
Bicycles on Crosswalk |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 | 
% Bicycles on Crosswalk |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 | 

--- Sheet: AM Peak Class Breakdown (rows=19, cols=23) ---
Leg | US 301 |  |  |  |  |  |  | SE 53RD ST |  |  |  |  |  |  | US 301 |  |  |  |  |  |  | 
Direction | Southbound |  |  |  |  |  |  | Westbound |  |  |  |  |  |  | Northbound |  |  |  |  |  |  | 
Start Time | Right | Thru | Left | U-Turn | App Total | Peds CW | Peds CCW | Right | Thru | Left | U-Turn | App Total | Peds CW | Peds CCW | Right | Thru | Left | U-Turn | App Total | Peds CW | Peds CCW | Int Total
2026-01-28 07:30:00 | 0 | 253 | 0 | 0 | 253 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2 | 175 | 0 | 0 | 177 | 0 | 0 | 430
2026-01-28 07:45:00 | 0 | 253 | 0 | 0 | 253 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 224 | 0 | 0 | 224 | 0 | 0 | 477
2026-01-28 08:00:00 | 0 | 232 | 0 | 0 | 232 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 214 | 0 | 0 | 214 | 0 | 0 | 446
2026-01-28 08:15:00 | 0 | 223 | 0 | 0 | 223 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 252 | 0 | 0 | 252 | 0 | 0 | 475
Grand Total | 0 | 961 | 0 | 0 | 961 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2 | 865 | 0 | 0 | 867 | 0 | 0 | 1828
% Approach | 0 | 1 | 0 | 0 |  |  |  | 0 | 0 | 0 | 0 |  |  |  | 0.002306805074971165 | 0.9976931949250288 | 0 | 0 |  |  |  | 
% Total | 0 | 0.5257111597374179 | 0 | 0 | 0.5257111597374179 |  |  | 0 | 0 | 0 | 0 | 0 |  |  | 0.001094091903719912 | 0.4731947483588622 | 0 | 0 | 0.4742888402625821 |  |  | 
PHF (07:30 AM - 08:30 AM) | 0 | 0.9496047430830039 | 0 | 0 | 0.9496047430830039 |  |  | 0 | 0 | 0 | 0 | 0 |  |  | 0.25 | 0.8581349206349206 | 0 | 0 | 0.8601190476190477 |  |  | 0.9580712788259959
Lights and Motorcycles | 0 | 753 | 0 | 0 | 753 |  |  | 0 | 0 | 0 | 0 | 0 |  |  | 2 | 697 | 0 | 0 | 699 |  |  | 1452
% Lights and Motorcycles | 0 | 0.7835587929240374 | 0 | 0 | 0.7835587929240374 |  |  | 0 | 0 | 0 | 0 | 0 |  |  | 1 | 0.8057803468208092 | 0 | 0 | 0.8062283737024222 |  |  | 0.7943107221006565
Heavy | 0 | 208 | 0 | 0 | 208 |  |  | 0 | 0 | 0 | 0 | 0 |  |  | 0 | 168 | 0 | 0 | 168 |  |  | 376
% Heavy | 0 | 0.2164412070759625 | 0 | 0 | 0.2164412070759625 |  |  | 0 | 0 | 0 | 0 | 0 |  |  | 0 | 0.1942196531791907 | 0 | 0 | 0.1937716262975779 |  |  | 0.2056892778993435
Pedestrians |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 | 
% Pedestrians |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 | 
Bicycles on Crosswalk |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 | 
% Bicycles on Crosswalk |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 | 

--- Sheet: PM Peak Class Breakdown (rows=19, cols=23) ---
Leg | US 301 |  |  |  |  |  |  | SE 53RD ST |  |  |  |  |  |  | US 301 |  |  |  |  |  |  | 
Direction | Southbound |  |  |  |  |  |  | Westbound |  |  |  |  |  |  | Northbound |  |  |  |  |  |  | 
Start Time | Right | Thru | Left | U-Turn | App Total | Peds CW | Peds CCW | Right | Thru | Left | U-Turn | App Total | Peds CW | Peds CCW | Right | Thru | Left | U-Turn | App Total | Peds CW | Peds CCW | Int Total
2026-01-28 16:30:00 | 0 | 282 | 0 | 0 | 282 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2 | 279 | 0 | 0 | 281 | 0 | 0 | 563
2026-01-28 16:45:00 | 0 | 222 | 0 | 0 | 222 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 333 | 0 | 0 | 334 | 0 | 0 | 556
2026-01-28 17:00:00 | 0 | 251 | 0 | 0 | 251 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2 | 307 | 0 | 0 | 309 | 0 | 0 | 560
2026-01-28 17:15:00 | 0 | 252 | 0 | 0 | 252 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 304 | 0 | 0 | 305 | 0 | 0 | 557
Grand Total | 0 | 1007 | 0 | 0 | 1007 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 6 | 1223 | 0 | 0 | 1229 | 0 | 0 | 2236
% Approach | 0 | 1 | 0 | 0 |  |  |  | 0 | 0 | 0 | 0 |  |  |  | 0.004882017900732303 | 0.9951179820992677 | 0 | 0 |  |  |  | 
% Total | 0 | 0.4503577817531306 | 0 | 0 | 0.4503577817531306 |  |  | 0 | 0 | 0 | 0 | 0 |  |  | 0.002683363148479427 | 0.5469588550983899 | 0 | 0 | 0.5496422182468694 |  |  | 
PHF (04:30 PM - 05:30 PM) | 0 | 0.8927304964539007 | 0 | 0 | 0.8927304964539007 |  |  | 0 | 0 | 0 | 0 | 0 |  |  | 0.75 | 0.9181681681681682 | 0 | 0 | 0.9199101796407185 |  |  | 0.9928952042628775
Lights and Motorcycles | 0 | 887 | 0 | 0 | 887 |  |  | 0 | 0 | 0 | 0 | 0 |  |  | 6 | 1045 | 0 | 0 | 1051 |  |  | 1938
% Lights and Motorcycles | 0 | 0.8808341608738828 | 0 | 0 | 0.8808341608738828 |  |  | 0 | 0 | 0 | 0 | 0 |  |  | 1 | 0.8544562551103843 | 0 | 0 | 0.855166802278275 |  |  | 0.8667262969588551
Heavy | 0 | 120 | 0 | 0 | 120 |  |  | 0 | 0 | 0 | 0 | 0 |  |  | 0 | 178 | 0 | 0 | 178 |  |  | 298
% Heavy | 0 | 0.1191658391261172 | 0 | 0 | 0.1191658391261172 |  |  | 0 | 0 | 0 | 0 | 0 |  |  | 0 | 0.1455437448896157 | 0 | 0 | 0.144833197721725 |  |  | 0.1332737030411449
Pedestrians |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 | 
% Pedestrians |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 | 
Bicycles on Crosswalk |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 | 
% Bicycles on Crosswalk |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 |  |  |  |  |  | 0 | 0 | 
